slug,name,playtime,released,tba,rating,rating_top,ratings_count,reviews_text_count,added,suggestions_count,updated,game_id,reviews_count,genres
day-train,Day Train,0,2025-07-09,False,0.0,0,0,0,0,0,2025-07-11T05:42:08,1006451,0,['Indie']
hogtie,Hogtie,0,2025-07-10,False,0.0,0,0,0,0,0,2025-07-11T05:57:31,1006464,0,"['Casual', 'Strategy', 'Indie']"
cross-and-gun,Cross and Gun,0,2025-07-10,False,0.0,0,0,0,0,0,2025-07-11T05:59:36,1006466,0,"['Indie', 'Adventure', 'Action', 'Simulation']"
dichotomy-illusion-the-coser-disassembly-incident,Dichotomy Illusion: The Coser Disassembly Incident,0,2025-06-07,False,0.0,0,0,0,0,0,2025-06-09T10:15:40,1004619,0,"['Indie', 'RPG', 'Simulation']"
sex-adventures-incest-family-episode-9,Sex Adventures - Incest Family - Episode 9,0,2025-06-08,False,0.0,0,0,0,0,0,2025-06-09T10:18:21,1004621,0,"['Casual', 'Indie', 'Adventure']"
squaser-x,SQUASER X,0,2025-06-07,False,0.0,0,0,0,0,0,2025-06-09T09:45:27,1004596,0,"['Casual', 'Indie']"
pocket-turtles,Pocket Turtles,0,2025-06-07,False,0.0,0,0,0,0,0,2025-06-09T09:49:36,1004599,0,"['Casual', 'Strategy']"
berserk-or-die,Berserk or Die,0,2025-06-08,False,0.0,0,0,0,0,448,2025-06-09T08:37:11,1004546,0,"['Indie', 'Action']"
sinful-villa,Sinful Villa 🔞,0,2025-06-10,False,0.0,0,0,0,0,0,2025-06-13T04:46:37,1004730,0,"['Casual', 'Indie', 'Simulation']"
tempus-umbra,Tempus Umbra,0,2025-06-11,False,0.0,0,0,0,0,0,2025-06-13T05:28:52,1004763,0,"['Adventure', 'Action']"
waifu-days,Waifu Days,0,2025-06-11,False,0.0,0,0,0,0,0,2025-06-13T05:25:43,1004760,0,['Adventure']
interactive-sex-incest-daughters-episode-3,Interactive Sex - Incest Daughters - Episode 3,0,2025-06-11,False,0.0,0,0,0,0,0,2025-06-13T05:34:02,1004766,0,"['Casual', 'Indie', 'Simulation']"
sad-virus-space,Sad Virus Space,0,2025-06-10,False,0.0,0,0,0,0,0,2025-06-13T04:35:25,1004720,0,"['Indie', 'Adventure', 'Simulation']"
the-adventures-of-little-wurfel,The Adventures Of Little Wurfel,0,2025-06-09,False,0.0,0,0,0,0,0,2025-06-13T04:31:02,1004716,0,"['Casual', 'Indie', 'Simulation']"
dont-breathe-in,Don't breathe in!,0,2025-06-11,False,0.0,0,0,0,0,0,2025-06-13T05:48:34,1004778,0,['Indie']
forsaken-manor,Forsaken Manor,0,2025-06-11,False,0.0,0,0,0,0,0,2025-06-13T05:50:26,1004780,0,"['Casual', 'Indie']"
cultivation-story-infinite-sword-realm,Cultivation Story: Infinite Sword Realm,0,2025-06-10,False,0.0,0,0,0,0,0,2025-06-13T05:06:25,1004747,0,"['Strategy', 'Indie', 'RPG']"
forest-of-siege,Forest Of Siege,0,2025-06-10,False,0.0,0,0,0,0,0,2025-06-13T04:59:56,1004741,0,"['Strategy', 'Adventure', 'Action']"
pomofish,PomoFish,0,2025-06-10,False,0.0,0,0,0,0,0,2025-06-13T04:58:54,1004740,0,['Casual']
nomyou,Nomyou,0,2025-06-11,False,0.0,0,0,0,0,0,2025-06-13T06:05:56,1004795,0,"['Indie', 'Action']"
room-for-one-2,Room For One!,0,2025-06-11,False,0.0,0,0,0,0,0,2025-06-13T06:02:20,1004790,0,"['Racing', 'Indie']"
make-it-sushi,Make it! Sushi,0,2025-06-11,False,0.0,0,0,0,0,0,2025-06-13T06:07:03,1004797,0,"['Casual', 'Indie', 'Action']"
dungeon-compainions,Dungeon CompAInions,0,2025-06-12,False,0.0,0,0,0,0,0,2025-06-13T06:14:31,1004802,0,"['Casual', 'Indie', 'Adventure', 'Action']"
angel-emica-fallen-angel-and-deserted-land,Angel Emica - Fallen Angel and deserted land,0,2025-06-11,False,0.0,0,0,0,0,0,2025-06-13T06:05:00,1004792,0,"['Indie', 'Action', 'RPG']"
hgmgame-butterfly,hgmGame-butterfly,0,2025-06-12,False,0.0,0,0,0,0,0,2025-06-13T06:24:17,1004809,0,['Casual']
pento,PENTO,0,2025-06-12,False,0.0,0,0,0,0,0,2025-06-13T06:37:47,1004821,0,"['Casual', 'Indie']"
2kxx,2KXX,0,2025-06-09,False,0.0,0,0,0,0,0,2025-06-13T03:54:11,1004690,0,"['Indie', 'Action']"
hopeless-sea,Hopeless Sea,0,2025-06-09,False,0.0,0,0,0,0,0,2025-06-13T03:55:13,1004691,0,"['Indie', 'Adventure', 'Action']"
violated-princess,Violated Princess,0,2025-06-12,False,0.0,0,0,0,0,0,2025-06-13T03:26:45,1004667,0,"['Strategy', 'Adventure', 'Action', 'RPG']"
the-apple-simulator-2,The Apple Simulator 2,0,2025-06-12,False,0.0,0,0,0,0,0,2025-06-13T03:30:41,1004669,0,"['Adventure', 'Action', 'RPG', 'Casual', 'Simulation', 'Indie']"
ohme,OH？ME,0,2025-06-08,False,0.0,0,0,0,0,0,2025-06-13T03:42:54,1004680,0,"['Casual', 'Indie', 'RPG']"
ducky-the-curious,Ducky: The Curious,0,2025-06-09,False,0.0,0,0,0,0,0,2025-06-13T04:18:54,1004709,0,"['Casual', 'Strategy', 'Indie', 'Simulation']"
marquee-candle,Marquee Candle,0,2025-06-09,False,0.0,0,0,0,0,0,2025-06-13T04:20:52,1004711,0,"['Indie', 'Action']"
cube-jump-game,Cube Jump Game,0,2025-06-12,False,0.0,0,0,0,0,0,2025-06-13T06:49:51,1004831,0,['Indie']
blasfemia,Blasfemia,0,2025-06-12,False,0.0,0,0,0,0,0,2025-06-13T06:57:54,1004838,0,"['Indie', 'Adventure']"
atuel,Atuel,0,2025-06-30,False,0.0,0,0,0,0,0,2025-07-04T09:00:21,1006058,0,"['Casual', 'Indie', 'Adventure']"
idle-guy-life-simulator-games,Idle Guy: Life Simulator games,0,2025-06-30,False,0.0,0,0,0,0,0,2025-07-04T08:36:16,1006038,0,"['Casual', 'Strategy', 'Simulation']"
revengeful-ghost,Revengeful Ghost,0,2025-07-02,False,0.0,0,0,0,0,0,2025-07-04T08:27:40,1006031,0,['Adventure']
world-war-ii-armored-recon,World War II Armored Recon,0,2025-07-03,False,0.0,0,0,0,0,0,2025-07-04T08:25:37,1006029,0,"['Indie', 'RPG']"
book-of-myko,Book of Myko,0,2025-07-01,False,0.0,0,0,0,0,0,2025-07-04T11:17:38,1006168,0,"['Casual', 'Indie', 'Adventure']"
concrete-spaces,Concrete Spaces,0,2025-07-01,False,0.0,0,0,0,0,0,2025-07-04T11:12:21,1006166,0,['Indie']
melodraw,Melodraw,0,2025-07-01,False,0.0,0,0,0,0,0,2025-07-04T11:08:12,1006162,0,['Casual']
dragon-sprouts,Dragon Sprouts,0,2025-07-01,False,0.0,0,0,0,0,0,2025-07-04T11:03:44,1006158,0,"['Casual', 'Indie', 'Simulation']"
brainkilled,Brainkilled,0,2025-07-01,False,0.0,0,0,0,0,0,2025-07-04T10:57:22,1006153,0,['Indie']
paper-cut-2,Paper cut,0,2025-07-02,False,0.0,0,0,0,0,0,2025-07-04T11:29:01,1006178,0,"['Indie', 'Adventure']"
barn-quest,Barn Quest,0,2025-07-02,False,0.0,0,0,0,0,0,2025-07-04T11:27:59,1006177,0,['Casual']
ostrich-farm,Ostrich Farm,0,2025-07-02,False,0.0,0,0,0,0,0,2025-07-04T11:33:02,1006181,0,"['Casual', 'Indie', 'Simulation']"
carnage-cliff,Carnage Cliff,0,2025-07-01,False,0.0,0,0,0,0,0,2025-07-04T10:40:15,1006138,0,"['Strategy', 'Indie', 'Action']"
peulraweodeonjeon,플라워던전,0,2025-07-01,False,0.0,0,0,0,0,0,2025-07-04T11:26:02,1006175,0,"['Indie', 'Adventure', 'RPG']"
abyss-defence,Abyss Defence,0,2025-07-02,False,0.0,0,0,0,0,0,2025-07-04T11:21:07,1006171,0,"['Strategy', 'Indie', 'Simulation']"
herba-project-desktop-lab,Herba Project: Desktop Lab,0,2025-06-30,False,0.0,0,0,0,0,0,2025-07-04T09:19:58,1006071,0,"['Casual', 'Simulation']"
pogopogo-2,PogoPogo,0,2025-06-30,False,0.0,0,0,0,0,0,2025-07-04T09:47:28,1006095,0,"['Indie', 'Action']"
frontiers-reach-battlespace,Frontiers Reach: Battlespace,0,2025-07-03,False,0.0,0,0,0,0,0,2025-07-04T11:52:21,1006198,0,"['Casual', 'Action', 'Simulation']"
a-moment-of-bliss-2,A Moment of Bliss,0,2025-07-01,False,0.0,0,0,0,0,0,2025-07-04T10:46:31,1006143,0,['Casual']
the-mines-2,The Mines,0,2025-07-02,False,0.0,0,0,0,0,0,2025-07-04T11:36:54,1006185,0,"['Racing', 'Adventure', 'Action', 'RPG', 'Casual', 'Strategy', 'Simulation', 'Sports', 'Indie']"
project-dar,Project DAR,0,2025-07-02,False,0.0,0,0,0,0,0,2025-07-04T11:34:00,1006182,0,"['Casual', 'Strategy', 'Indie']"
investormania,Investormania,0,2025-07-02,False,0.0,0,0,0,0,0,2025-07-04T11:40:03,1006187,0,"['Adventure', 'RPG', 'Casual', 'Strategy', 'Simulation', 'Indie']"
symphorix,Symphorix,0,2025-07-01,False,0.0,0,0,0,0,0,2025-07-04T10:47:49,1006144,0,"['Indie', 'Action']"
veil-mirages,Veil: Mirages,0,2025-07-01,False,0.0,0,0,0,0,0,2025-07-04T10:56:26,1006152,0,"['Casual', 'Indie', 'Adventure']"
death-trial-2,DEATH TRIAL,0,2025-07-01,False,0.0,0,0,0,0,0,2025-07-04T10:51:49,1006148,0,"['Casual', 'Indie', 'Adventure']"
hardest,Hardest,0,2025-07-01,False,0.0,0,0,0,0,0,2025-07-04T10:24:39,1006124,0,['Strategy']
bee-careful,Bee careful!,0,2025-07-01,False,0.0,0,0,0,0,0,2025-07-04T10:50:49,1006147,0,"['Casual', 'Indie']"
the-temple-ch-1,THE TEMPLE: CH 1,0,2025-06-30,False,0.0,0,0,0,0,0,2025-07-04T09:21:05,1006072,0,"['Casual', 'Indie', 'Adventure', 'Action']"
taiwan-coolfox,Taiwan Coolfox,0,2025-06-30,False,0.0,0,0,0,0,0,2025-07-04T09:34:42,1006083,0,"['Indie', 'Adventure', 'Action']"
powerfall-2,Powerfall,0,2025-06-30,False,0.0,0,0,0,0,0,2025-07-04T09:35:42,1006084,0,"['Indie', 'Action']"
dhadoom,Dhadoom!,0,2025-06-30,False,0.0,0,0,0,0,0,2025-07-04T09:03:58,1006061,0,"['Casual', 'Racing', 'Adventure', 'Indie']"
hgmgame-tiger,hgmGame-tiger,0,2025-06-30,False,0.0,0,0,0,0,0,2025-07-04T08:39:32,1006041,0,['Casual']
rpg-the-legends-of-power-volume-1,(RPG) The Legends of Power Volume 1,0,2025-06-30,False,0.0,0,0,0,0,0,2025-07-04T09:11:10,1006067,0,"['Adventure', 'Action', 'RPG']"
maze-in-your-mind,Maze In Your Mind,0,2025-06-30,False,0.0,0,0,0,0,0,2025-07-04T09:27:17,1006077,0,"['Casual', 'Strategy']"
boom-gear,Boom Gear,0,2025-06-30,False,0.0,0,0,0,0,0,2025-07-04T09:22:28,1006073,0,"['Casual', 'Racing', 'Indie', 'Action']"
the-girl-from-gunma-kai-qun-ma-xian-karalai-tashao,THE GIRL FROM GUNMA Kai 群馬県から来た少女・改,0,2025-07-03,False,0.0,0,0,0,0,0,2025-07-04T10:10:14,1006114,0,"['Indie', 'Action']"
tekkout2-balls-of-rust,Tekkout2 - Balls Of Rust,0,2025-06-30,False,0.0,0,0,0,0,0,2025-07-04T09:18:51,1006070,0,"['Casual', 'Indie', 'Action']"
the-museum-2,The Museum,0,2025-07-01,False,0.0,0,0,0,0,0,2025-07-04T10:29:56,1006129,0,"['Adventure', 'Action', 'Casual', 'Strategy', 'Indie']"
sfera,SFERA,0,2025-06-30,False,0.0,0,0,0,0,0,2025-07-04T10:08:59,1006113,0,"['Indie', 'Adventure', 'Action']"
thank-you-for-your-application,Thank You For Your Application!,0,2025-07-06,False,0.0,0,0,0,0,0,2025-07-07T08:17:18,1006239,0,"['Strategy', 'Simulation']"
dronemodern-warfare,Drone:Modern Warfare,0,2025-07-05,False,0.0,0,0,0,0,0,2025-07-07T08:22:06,1006242,0,"['Indie', 'Adventure', 'Action', 'Simulation']"
pet-shit-billy,Pet Shit Billy,0,2025-07-06,False,0.0,0,0,0,0,0,2025-07-07T08:15:48,1006238,0,"['Indie', 'Adventure', 'Action']"
princess-maker-children-of-revelation,Princess Maker: Children of Revelation,0,2025-07-03,False,0.0,0,0,0,0,0,2025-07-07T08:30:10,1006248,0,['Simulation']
dungeonborne-settlement,Dungeonborne Settlement,0,2025-07-04,False,0.0,0,0,0,0,0,2025-07-07T08:39:34,1006255,0,"['Indie', 'Adventure', 'RPG']"
44-hidden-naomis,44 Hidden Naomis,0,2025-07-04,False,0.0,0,0,0,0,0,2025-07-07T08:45:30,1006259,0,"['Casual', 'Indie', 'Adventure']"
88-at-an-exhibition,88 at an Exhibition,0,2025-07-06,False,0.0,0,0,0,0,0,2025-07-07T08:54:35,1006266,0,"['Casual', 'Indie', 'Action']"
the-population-must-grow,The Population Must Grow,0,2025-07-04,False,0.0,0,0,0,0,0,2025-07-07T08:42:04,1006257,0,"['Indie', 'Simulation']"
quartermaster-2,Quartermaster,0,2025-07-04,False,0.0,0,0,0,0,258,2025-07-07T10:07:20,319200,0,"['Action', 'Casual', 'Strategy', 'Simulation', 'Indie']"
ghost-pub,Ghost Pub,0,2025-07-06,False,0.0,0,0,0,0,0,2025-07-07T10:27:29,1006315,0,"['Casual', 'Strategy', 'Indie', 'Simulation']"
oikizo,Oikizo,0,2025-07-04,False,0.0,0,0,0,0,0,2025-07-07T09:14:00,1006280,0,['Strategy']
project-dreamscape,Project Dreamscape,0,2025-07-04,False,0.0,0,0,0,0,0,2025-07-07T09:16:36,1006282,0,"['Strategy', 'Indie', 'Action', 'RPG']"
the-dead-house,The Dead House,0,2025-07-04,False,0.0,0,0,0,0,0,2025-07-07T09:58:54,1006295,0,"['Adventure', 'Action']"
sef-saga,Sef Saga,0,2025-07-04,False,0.0,0,0,0,0,0,2025-07-07T09:49:00,1006288,0,['RPG']
abrez,Abrez,0,2025-07-04,False,0.0,0,0,0,0,0,2025-07-07T09:50:16,1006289,0,"['Racing', 'Adventure', 'Action', 'Casual', 'Strategy', 'Simulation']"
biggest-piano,BIGGEST PIANO,0,2025-07-05,False,0.0,0,0,0,0,0,2025-07-07T10:15:41,1006306,0,"['Casual', 'Indie', 'Adventure']"
lost-child-2,Lost Child,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T08:28:45,1006529,0,"['Indie', 'Adventure']"
burr-puzzle,Burr Puzzle,0,2025-07-10,False,0.0,0,0,0,0,0,2025-07-14T08:44:04,1006541,0,"['Casual', 'Strategy', 'Indie']"
sanaes-sylphid-breeze,SANAE's sylphid breeze,0,2025-07-10,False,0.0,0,0,0,0,0,2025-07-14T08:57:36,1006551,0,"['Indie', 'Action']"
cube-crawler,Cube Crawler,0,2025-07-10,False,0.0,0,0,0,0,0,2025-07-14T09:05:39,1006557,0,"['Indie', 'Action']"
mythic-trials-2,Mythic Trials 2,0,2025-07-12,False,0.0,0,0,0,0,0,2025-07-14T08:24:46,1006526,0,"['Indie', 'Adventure', 'Action', 'RPG']"
the-story-of-a-game-companys-growth,The Story Of A Game Company's Growth,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T09:26:50,1006569,0,"['Casual', 'Indie', 'Simulation']"
flushfall,FlushFall,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T09:38:44,1006579,0,"['Strategy', 'Indie']"
deltascention,Deltascention,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T09:40:51,1006581,0,"['Indie', 'Action']"
hentai-tales-hunt-of-two-temptresses,Hentai Tales: Hunt Of Two Temptresses,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T09:14:17,1006564,0,"['Casual', 'Strategy', 'Indie']"
tictactix,TicTacTix,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T09:47:46,1006587,0,['Casual']
project-num,Project: Num,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T09:51:08,1006590,0,"['Casual', 'Indie']"
guac-load,Guac & Load,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T11:10:24,1006651,0,"['Indie', 'Action', 'Simulation']"
escape-the-maw,Escape the Maw,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T10:31:07,1006619,0,"['Strategy', 'Indie', 'Action']"
hentai-bae-pinky,Hentai Bae Pinky,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T11:12:29,1006653,0,"['Casual', 'Indie']"
patch-of-heaven,Patch of Heaven,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T11:14:24,1006655,0,"['Casual', 'Indie', 'Simulation']"
furry-passion,FURRY PASSION,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T11:03:35,1006645,0,"['Adventure', 'Action', 'RPG', 'Casual', 'Simulation', 'Sports', 'Indie']"
hackbak,HACK.BAK,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T11:05:24,1006647,0,"['Strategy', 'Indie', 'Simulation']"
lost-resolve,Lost Resolve,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T10:30:09,1006618,0,"['Indie', 'Adventure', 'Action']"
nelumbra,Nelumbra,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T11:02:32,1006644,0,"['Casual', 'Indie', 'Action', 'RPG']"
breaker-of-fatalism,Breaker of fatalism,0,2025-07-12,False,0.0,0,0,0,0,0,2025-07-14T11:38:39,1006671,0,"['Casual', 'RPG', 'Simulation']"
grave-bros,Grave Bros,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T11:07:54,1006649,0,"['Casual', 'Indie', 'Simulation']"
procw,ProcW,0,2025-07-13,False,0.0,0,0,0,0,0,2025-07-14T11:21:47,1006658,0,['Action']
the-elomont-raider,The Elomont Raider,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T10:04:29,1006600,0,"['Indie', 'Adventure', 'Action', 'RPG']"
memology-italian-brainrot,MEMOLOGY: ITALIAN BRAINROT,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T10:02:11,1006599,0,"['RPG', 'Casual', 'Simulation', 'Sports', 'Indie']"
mordeny,Mordeny,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T10:23:04,1006612,0,"['Casual', 'Strategy', 'Indie', 'Action']"
need-for-scream,Need For Scream,0,2025-07-12,False,0.0,0,0,0,0,0,2025-07-14T12:09:35,1006692,0,"['Indie', 'Adventure', 'Simulation']"
lost-letter,Lost Letter,0,2025-07-12,False,0.0,0,0,0,0,0,2025-07-14T11:53:33,1006682,0,"['Casual', 'Indie']"
lost-infinity,Lost Infinity,0,2025-07-12,False,0.0,0,0,0,0,0,2025-07-14T11:44:19,1006675,0,"['Indie', 'Adventure']"
123-mazes,123 MAZES,0,2025-07-13,False,0.0,0,0,0,0,0,2025-07-14T12:36:11,1006709,0,"['Casual', 'Indie']"
xia-dao-zhen-zou-ju-le-bu,下道珍走倶楽部,0,2025-07-08,False,0.0,0,0,0,0,0,2025-07-11T04:51:29,1006408,0,"['Racing', 'Indie', 'Action', 'Simulation']"
farm-of-rage,Farm of Rage,0,2025-07-30,False,0.0,0,0,0,0,109,2025-07-16T14:59:42,1006737,0,"['Shooter', 'Action']"
day-of-the-undead,Day of the Undead,0,2025-07-15,False,0.0,0,0,0,0,0,2025-07-18T08:39:07,1006752,0,['Action']
argonauts-agency-ares-games,Argonauts Agency: Ares Games,0,2025-07-16,False,0.0,0,0,0,0,0,2025-07-18T13:17:41,1006970,0,"['Casual', 'Indie', 'Strategy', 'Adventure']"
cursed-castle-2,Cursed Castle,0,2025-07-16,False,0.0,0,0,0,0,0,2025-07-18T13:16:26,1006969,0,"['Indie', 'Adventure', 'RPG']"
living-in-infinity,Living In Infinity,0,2025-07-14,False,0.0,0,0,0,0,0,2025-07-18T09:06:43,1006775,0,"['Indie', 'Adventure', 'RPG', 'Simulation']"
kickback-shoot-to-move,Kickback: Shoot to Move! 👾,0,2025-07-14,False,0.0,0,0,0,0,0,2025-07-18T09:15:20,1006782,0,"['Indie', 'Action', 'RPG']"
bashing-brutal,Bashing Brutal,0,2025-07-14,False,0.0,0,0,0,0,0,2025-07-18T09:51:09,1006808,0,"['Indie', 'Action', 'Simulation', 'Sports']"
meco-rocket-simulator,Meco Rocket Simulator,0,2025-07-14,False,0.0,0,0,0,0,0,2025-07-18T09:47:26,1006805,0,['Simulation']
paths-of-the-visionaries,Paths of the Visionaries,0,2025-07-14,False,0.0,0,0,0,0,0,2025-07-18T08:45:00,1006757,0,"['Indie', 'Adventure', 'RPG']"
the-traded-groom,The Traded Groom,0,2025-07-14,False,0.0,0,0,0,0,0,2025-07-18T09:04:17,1006773,0,['Indie']
botanic-bits,Botanic Bits,0,2025-07-14,False,0.0,0,0,0,0,0,2025-07-18T08:43:53,1006756,0,"['Casual', 'Indie', 'Simulation']"
what-happened-to-lily,What Happened to Lily?,0,2025-07-14,False,0.0,0,0,0,0,0,2025-07-18T08:42:58,1006755,0,"['Indie', 'Adventure']"
radial-overdrive,Radial Overdrive,0,2025-07-14,False,0.0,0,0,0,0,0,2025-07-18T09:26:03,1006788,0,['Racing']
math-climber,Math Climber,0,2025-07-14,False,0.0,0,0,0,0,0,2025-07-18T09:30:57,1006792,0,['Indie']
veins-like-tapeworms,Veins Like Tapeworms,0,2025-07-14,False,0.0,0,0,0,0,0,2025-07-18T09:59:57,1006815,0,"['Casual', 'Indie', 'Action']"
wima-magicamia-cute-girls-magic-battle-3dtps,Wima Magicamia Cute Girls Magic Battle 3DTPS,0,2025-07-14,False,0.0,0,0,0,0,0,2025-07-18T09:55:52,1006812,0,['Action']
ink-reverie,Ink Reverie,0,2025-07-16,False,0.0,0,0,0,0,0,2025-07-18T12:04:29,1006911,0,"['Casual', 'Indie', 'Simulation']"
chronos-shift,Chronos Shift,0,2025-07-16,False,0.0,0,0,0,0,0,2025-07-18T12:42:05,1006941,0,"['Indie', 'Adventure']"
playing-with-the-big-boys,Playing With The Big Boys,0,2025-07-16,False,0.0,0,0,0,0,0,2025-07-18T12:40:58,1006940,0,"['Casual', 'Indie', 'Adventure']"
robot-anomaly,Robot Anomaly,0,2025-07-16,False,0.0,0,0,0,0,0,2025-07-18T12:43:17,1006942,0,"['Indie', 'Adventure', 'Simulation']"
i-offered-you-the-crown,I Offered You the Crown,0,2025-07-16,False,0.0,0,0,0,0,0,2025-07-18T12:51:18,1006948,0,"['Casual', 'Indie', 'Adventure']"
helhigan,Helhigan,0,2025-07-16,False,0.0,0,0,0,0,0,2025-07-18T12:53:35,1006950,0,"['Indie', 'Strategy', 'Massively Multiplayer', 'RPG']"
forest-rites,Forest Rites,0,2025-07-16,False,0.0,0,0,0,0,0,2025-07-18T12:16:01,1006920,0,"['Strategy', 'Indie']"
mechanoid-2,Mechanoid,0,2025-07-16,False,0.0,0,0,0,0,0,2025-07-18T12:09:53,1006915,0,['Indie']
gst-wars,GST Wars,0,2025-07-16,False,0.0,0,0,0,0,0,2025-07-18T12:33:14,1006933,0,['Action']
doge-storm,Doge Storm,0,2025-07-16,False,0.0,0,0,0,0,0,2025-07-18T12:28:41,1006930,0,['Casual']
xeno-rangers,Xeno Rangers,0,2025-07-16,False,0.0,0,0,0,0,0,2025-07-18T12:14:55,1006919,0,"['Strategy', 'Indie', 'Action']"
stranger-saga-stranger-bach-and-iskiyelds-ambition,STRANGER SAGA -Stranger Bach and Iskiyeld's Ambition,0,2025-07-16,False,0.0,0,0,0,0,0,2025-07-18T12:18:38,1006922,0,"['Strategy', 'RPG', 'Simulation']"
mudblood-prologue,MudBlood Prologue,0,2025-07-16,False,0.0,0,0,0,0,0,2025-07-18T13:04:19,1006959,0,"['Strategy', 'Indie', 'RPG', 'Simulation']"
mirrors-of-epiphany,Mirrors of Epiphany,0,2025-07-16,False,0.0,0,0,0,0,0,2025-07-18T13:05:17,1006960,0,"['Casual', 'Indie']"
sodahazard-taste-test,Sodahazard: Taste Test,0,2025-07-17,False,0.0,0,0,0,0,0,2025-07-18T08:25:00,1006740,0,"['Indie', 'RPG']"
captain-firat,CAPTAIN FIRAT,0,2025-07-15,False,0.0,0,0,0,0,0,2025-07-18T11:34:48,1006887,0,"['Adventure', 'Action']"
lost-in-prayer,Lost in Prayer,0,2025-07-15,False,0.0,0,0,0,0,0,2025-07-18T11:00:14,1006861,0,"['Strategy', 'RPG']"
phantomrider,PhantomRider,0,2025-07-15,False,0.0,0,0,0,0,0,2025-07-18T10:48:09,1006852,0,"['Adventure', 'Action', 'RPG', 'Casual', 'Strategy', 'Indie']"
red-river-2,Red River,0,2025-07-15,False,0.0,0,0,0,0,0,2025-07-18T11:38:07,1006890,0,"['Indie', 'Action']"
heroes-for-hire-guild-micromanagement-simulator,Heroes For Hire - Guild Micromanagement Simulator,0,2025-07-15,False,0.0,0,0,0,0,0,2025-07-18T11:40:21,1006892,0,"['Indie', 'Simulation']"
my-demon-kin,My Demon Kin,0,2025-07-15,False,0.0,0,0,0,0,0,2025-07-18T11:55:40,1006905,0,"['Casual', 'Indie', 'Simulation']"
terrierble-logic,Terrierble Logic,0,2025-07-14,False,0.0,0,0,0,0,0,2025-07-18T10:30:53,1006838,0,"['Casual', 'Indie']"
oracle-5000,Oracle 5000,0,2025-07-14,False,0.0,0,0,0,0,0,2025-07-18T10:29:42,1006837,0,"['Casual', 'Strategy', 'Indie']"
everstrife,Everstrife,0,2025-07-14,False,0.0,0,0,0,0,0,2025-07-18T10:20:21,1006831,0,"['Casual', 'Strategy', 'Indie', 'Action']"
the-eternal-hunt,The Eternal Hunt,0,2025-07-14,False,0.0,0,0,0,0,0,2025-07-18T10:11:58,1006823,0,"['Action', 'RPG']"
gravitys-apple-2,Gravity's Apple 2,0,2025-07-14,False,0.0,0,0,0,0,0,2025-07-18T10:17:07,1006828,0,"['Casual', 'Indie', 'Adventure', 'Action']"
dragons-reef-vr,Dragons Reef VR,0,2025-07-14,False,0.0,0,0,0,0,0,2025-07-18T10:09:34,1006821,0,"['Adventure', 'Action', 'RPG', 'Casual', 'Indie']"
what-a-shitty-job,What a Shitty Job,0,2025-07-14,False,0.0,0,0,0,0,0,2025-07-18T10:24:37,1006835,0,"['Indie', 'Action']"
naughty-doughy,Naughty Doughy,0,2025-07-14,False,0.0,0,0,0,0,0,2025-07-18T10:18:16,1006829,0,['Casual']
lustful-butler-and-charming-sisters,Lustful Butler And Charming Sisters,0,2025-07-15,False,0.0,0,0,0,0,0,2025-07-18T10:35:10,1006841,0,"['Casual', 'Indie']"
desktop-pasture,Desktop Pasture,0,2025-07-17,False,0.0,0,0,0,0,0,2025-07-18T13:24:43,1006976,0,"['Casual', 'Indie', 'Simulation']"
shis-summer-battle,Shi's Summer Battle,0,2025-07-17,False,0.0,0,0,0,0,0,2025-07-18T13:35:57,1006983,0,"['Racing', 'RPG', 'Casual', 'Strategy', 'Simulation', 'Indie']"
neon-abyss-2,Neon Abyss 2,0,2025-07-17,False,0.0,0,0,0,0,0,2025-07-18T13:34:51,1006982,0,"['Indie', 'Adventure', 'Action', 'RPG']"
waffle-spin-ball,Waffle Spin Ball,0,2025-07-17,False,0.0,0,0,0,0,0,2025-07-18T13:41:46,1006988,0,"['Casual', 'Action']"
the-karters-2-turbo-charged,The Karters 2: Turbo Charged,0,2025-07-17,False,0.0,0,0,0,0,0,2025-07-18T14:12:16,1007013,0,"['Racing', 'Adventure', 'Action', 'Casual', 'Simulation', 'Sports', 'Indie']"
